Id,Uuid,TeamNumber,MatchNumber,ScoutName,Comments,Auto_Leave,Auto_Speaker,Auto_Amp,Tele_Speaker,Tele_Amp,Tele_Amped_Speaker,Tele_Coop,Endgame_Parked,Endgame_OnStage,Endgame_Harmony,Endgame_Spotlit,Endgame_Trap,Auto_Points,Tele_Points,Endgame_Points,ScoutScore
,9eab9d70-692c-4dda-a436-42058d28dba9,7407,3,GABE,Never missed any shots and did trap and amp good,1.00,3.00,0.00,6.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,17.00,14.00,5.00,0.00
,9219970f-9af4-4259-bd2d-a2d51a1435f0,7407,11,Chase,Auto = 5. Speed = 5. Efficiency = 5. Stability = 5. Accuracy = 5.,1.00,4.00,0.00,4.00,3.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,36.00,0.00,25.00
,c1f49bee-d4fc-409f-b0fc-99d4e64dc01d,7407,24,Chase,Auto = 4. Speed = 4. Efficiency = 4. Accuracy = 4. ,0.00,3.00,0.00,1.00,4.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,15.00,6.00,8.00,16.00
,43a10e64-4bf8-4e0e-abe0-04385ea4f150,7407,31,zander,Looks like they can do trap. but it didn't work this time. ,1.00,2.00,0.00,3.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,8.00,3.00,0.00
,2c3396b2-7136-4afd-a615-f54ada1e8f20,7407,41,rachel,Nice steady trap. ,1.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,12.00,5.00,8.00,0.00
,83b2c052-7a0d-49a3-862b-8f8c55d32e58,7407,51,ash,Auto = 2. Speed = 5. Accuracy = 4. Can hang on chain. ,1.00,1.00,0.00,2.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,7.00,9.00,8.00,11.00
,27cafd06-55f2-481d-a7da-50f8373ad481,7407,60,rachel,Very good speaker shot,1.00,4.00,0.00,7.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,22.00,14.00,8.00,0.00
,474517e1-ae96-4304-99ea-16db18299adb,7407,65,Nicholas,"Auto was off. good amp scoring, just needs to path better.",1.00,1.00,0.00,2.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,9.00,3.00,0.00
,d18b60cd-28d1-44d2-8205-d5fecb612ca8,7407,73,DAB,,1.00,3.00,0.00,3.00,4.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,17.00,10.00,9.00,0.00
,5b9fa172-cc93-4859-9f72-4caa19b74748,7407,82,anton,Speed = 4. Efficiency = 4. Auto = 4. Can hang on chain. ,1.00,3.00,0.00,5.00,3.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,17.00,13.00,3.00,12.00
,911c65fd-ece0-4575-b005-49d0f09b1459,7407,91,AsH,Speed = 5. Stability = 5. Defense = 4. Can hang on chain. Can go under the chain. ,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,5.00,8.00,14.00
,c193430e-b1dc-4abe-b0e9-24da540c893c,8046,11,zander,Pretty good speaker,1.00,1.00,0.00,6.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,14.00,1.00,0.00
,b1a518bc-4515-4a76-ab95-10ba0d393f2e,8046,20,ASH,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,f9f1dbd7-8d18-41c6-a57d-3f6b6bdcac37,8046,21,Chase,,1.00,1.00,0.00,1.00,5.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,12.00,3.00,0.00
,1233eff4-74cb-42ca-9ec5-e6250027fa08,8046,25,Ash,Auto = 1. Speed = 3. Accuracy = 3. Can hang on chain. ,1.00,1.00,0.00,2.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,6.00,3.00,7.00
,96c74c1a-83f5-4f66-9d36-1d23b8704adc,8046,35,Nicholas,"Good amp scoring, able to help with amplified speaker. ",1.00,1.00,0.00,2.00,6.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,7.00,10.00,6.00,0.00
,cb4a88ee-2737-48ef-8210-99eabcf244d8,8046,48,terri,,0.00,2.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,10.00,8.00,3.00,0.00
,ed3cab03-2ddb-4929-ace3-6fbd4464e10b,8046,53,Jean,Issues with picking up notes during this match.,1.00,1.00,0.00,6.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,12.00,1.00,0.00
,7fb340ae-2c95-4bc5-a970-2b9f2dafab79,8046,61,Joyce,,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,1.00,3.00,0.00
,4e1df33d-dcec-4be1-a432-477cad273be8,8046,66,Nicholas,,1.00,1.00,0.00,2.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,7.00,1.00,0.00
,5c275291-109c-4180-b6b5-c148a86c832c,8046,75,Chase,,1.00,2.00,0.00,3.00,4.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,12.00,15.00,3.00,0.00
,e0175fd9-54fa-4875-abf3-6cb80b7d05d1,8046,86,Zander,okay scoring. ,1.00,2.00,0.00,3.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,12.00,7.00,1.00,0.00
,c4c56a51-1cb5-4e96-be13-f5dc33522352,8046,94,DAB,Playing defense in front of stage.,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,99a6f373-f828-4124-abe1-79dd863ec6d2,8626,2,zander,"Stopped for a good chunk of the match, but I don't think they died. ",0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,1.00,1.00,0.00
,b532db74-bcd2-487d-a317-d229d1e31c0b,8626,11,terri,Never moved. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,7d2c88e2-543b-45fa-9e15-50be3b954828,8626,20,GABE,Couldnt intake so played defense,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,1.00,3.00,0.00
,2c925a6f-375d-4d6c-bb40-796948c24e4c,8626,32,Nicholas,Swerve. missed mos of their shots. can go under stage. can climb.,1.00,1.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,5.00,1.00,0.00
,3b1b8684-0ab2-4aa7-babb-11f5f80a8e56,8626,37,Joyce,I couldn't see my robot ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,38af2c31-9ba8-463c-bdde-976309e53183,8626,42,Joyce,,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,3.00,0.00
,c51322d0-b2d2-45c4-852b-b3bcc7205644,8626,49,ash,Speed = 4. Accuracy = 3. Can go under the chain. ,1.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,4.00,1.00,7.00
,772ecf0f-eb26-45e8-800a-199d6add04d1,8626,63,Anton,,0.00,0.00,0.00,3.00,2.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,8.00,3.00,0.00
,491ac46d-cb02-49c4-9c5e-748bbd0e202a,8626,72,Jean,8626 - sorry. A typo.,1.00,1.00,0.00,3.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,7.00,1.00,0.00
,9f314edb-e7f1-4a18-b341-a246c218aecf,8626,79,rachel,Crossed line in auto. defence. started strong but ended up being pretty bad at it. ,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,0.00,3.00,0.00
,00eecd85-7cfe-4755-996e-ae7686e32564,8626,84,Joyce,Can hang on chain. Can go under the chain. ,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,4.00,3.00,0.00
,0692ce17-cdd4-41dc-9d05-a04635a24b07,8626,89,Jen,"Sat on side with blinking light for half of teleop. Push by others did not help, DON'T PICK! ",0.00,1.00,0.00,3.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,5.00,6.00,0.00,0.00
,2fa0be45-e91e-491e-8472-a8e637d29bdb,8708,7,zander,Did a lot of collecting notes. not a lot of scoring. ,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,10.00,2.00,3.00,0.00
,c1452bf5-a657-4130-9040-c15b7a831a1a,8708,13,GABE,Their just OK,1.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,10.00,0.00,0.00
,51996ba7-b779-473b-b97c-de823808cd73,8708,22,Chase,Auto = 2. Speed = 4. Stability = 4. Can only score Amp. ,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,10.00
,3b76d2fb-eec2-4922-953c-061be5e0c1cd,8708,28,Nicholas,"Immediately disconnected, volunteers involved.",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,59beea69-4673-4a7c-9c81-d8adffced683,8708,37,Nicholas,"Did well. slow at cycles, by good at shooting. not much of an auto.",0.00,1.00,0.00,6.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,12.00,1.00,0.00
,0ecfd474-9418-4b61-8fc9-ffd2ab1df8bc,8708,43,GABE,,0.00,0.00,0.00,2.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,10.00,3.00,0.00
,6e1b26f1-3a41-472b-ba24-74f2a9a07aeb,8708,51,Jean,must be directly in front of speaker to shoot.,1.00,2.00,0.00,6.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,12.00,12.00,1.00,0.00
,2863851d-1d2a-450b-b4e2-ada4ae1f035d,8708,58,Joyce,Can hang on chain.,0.00,4.00,0.00,1.00,5.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,20.00,7.00,3.00,0.00
,a07c2d1e-1da6-412a-96ea-b3f7b837dba2,8708,69,DAB,,1.00,2.00,0.00,3.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,7.00,3.00,0.00
,8d842b2a-50f5-4afe-89b5-f287f850550c,8708,77,Zander,,1.00,1.00,0.00,4.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,9.00,3.00,0.00
,0b0e329d-8692-4f93-b5c8-56e787ef0531,8708,88,Jen,"Can't go under chain and got stuck under stage for 30sec, can hang?, can't shoot and score most of time. don't pick unless this was an anomaly match.",1.00,1.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,4.00,1.00,0.00
,d1a6d262-9de9-48ea-9633-975e386e4cd0,8708,93,DAB,,1.00,2.00,0.00,2.00,3.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,7.00,3.00,0.00
,fd379bbf-d64a-4646-924f-c5153ecdcd6f,9101,1,Chase,,0.00,1.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,10.00,0.00,0.00
,c4264705-6ae6-45c7-b77a-89438fd9fa97,9101,12,GABE,Fast,1.00,1.00,0.00,6.00,0.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,27.00,1.00,0.00
,0313c909-6e11-4e54-84c8-d9dca89ab221,9101,18,Nicholas,"Swerve. piece got stuck in bot, shooter sometimes too weak to make it into stage.",1.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,6.00,0.00,0.00
,94d679dc-0b38-40f4-83da-6fc70ad65927,9101,26,DAB,Fed rings.  slow,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
,36aef93c-e2e0-4a53-bbe3-8b64264d7a68,9101,38,rachel,Didn't move in auto. the slowest thing I've ever seen. climbed at 40 seconds left,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
,e54502b8-2734-4b5e-a5ec-48b77d649da8,9101,43,Zander,They couldn't connect at the beginning because they forgot their laptop. and then they just didn't connect for the match. ,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,cacd250c-f14f-49fd-aa52-600abaa4bc8e,9101,63,Zander,,1.00,0.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,8.00,1.00,0.00
,056b1edc-14e5-4ea9-b0a0-d2faeb2b0446,9101,72,DAB,"Tried to shoot, got blocked a lot",0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00
,46b8146d-0777-4b02-bec3-881db6979c35,9101,80,Zander,Kinda slow,1.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,8.00,3.00,0.00
,ea18cb8f-9f40-4a1e-8704-cdf50122fe0e,9101,85,rachel,Bad speaker shot.,1.00,1.00,0.00,4.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,8.00,1.00,0.00
,48cbfe9b-68f7-48eb-8638-a5efab9c1bee,9101,91,Jen,"Facing wrong way shooting in speaker! doing defense in opponents amp. Swerve, can go under stage. shot in auto didn't go in.",1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,4.00,3.00,0.00
,425421f4-5252-4629-88e5-73561f7b57fc,9443,8,terri,,1.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,5.00,3.00,0.00
,be5d928d-089e-4cbe-bf9e-5a3344bc8019,9443,13,Nicholas,"Slow amp. great 4.5 auto, but tele-op had some difficulty.",1.00,4.00,0.00,1.00,4.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,22.00,6.00,5.00,0.00
,2872aae6-3948-46b5-9455-2d0a013d1220,9443,18,Chase,Auto = 3. Efficiency = 4. Speed = 5. Can hang on chain. ,1.00,2.00,0.00,4.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,12.00,13.00,5.00,12.00
,f36d72c1-efb0-4715-be8a-17cfd2691713,9443,25,Chase,Human player = 4. Defense = 3. Accuracy = 3. Stability = 4. ,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,2.00,0.00,5.00,14.00
,1010d2d7-813c-4ac4-832d-f6e096769a45,9443,34,zander,Good consistent scoring. ,0.00,3.00,0.00,5.00,2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,15.00,12.00,3.00,0.00
,548c438f-7810-4433-b76e-fc321d010b64,9443,44,GABE,,1.00,1.00,0.00,2.00,0.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,7.00,29.00,1.00,0.00
,dc3351d8-aab8-4b9e-8b7b-d5650bbae263,9443,50,Jean,caused 30 points in fouls.  do not pick!,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,3.00,0.00
,885555ed-fc07-4b9b-8dcb-8c72a37c5775,9443,57,rachel,I completely forgot to watch the auto. my bad. ,0.00,0.00,0.00,4.00,2.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,10.00,1.00,0.00
,053dedfc-873a-410e-80f8-f09bc6bd8d50,9443,67,Chase,Accuracy = 3. ,0.00,4.00,0.00,1.00,1.00,3.00,1.00,0.00,1.00,0.00,0.00,0.00,20.00,18.00,3.00,3.00
,ffd2f2be-02c4-49e5-a561-2e3ce06ed85a,9443,74,Jean,,1.00,1.00,0.00,3.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,7.00,7.00,1.00,0.00
,02d55ea0-af27-4a9a-b63c-70125bd883da,9443,82,Joyce,Can hang on chain. Can go under the chain. ,0.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,6.00,3.00,0.00
,2d996edc-e627-4ba1-935d-dc67c56112a7,9443,96,AsH,Speed = 5. Accuracy = 4. Can hang on chain. ,1.00,2.00,0.00,2.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,12.00,5.00,3.00,9.00
,e31b038c-d9c0-44d3-9866-72b70b7b200a,9644,4,GABE,I think their height adjuster was broken and they just delivered notes,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00
,c49e4cab-5a43-40d3-93a8-235a203afcee,9644,13,zander,They tried to score. they really did. I promise. they're just not good at it ,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,0.00
,c3527394-88fb-40cc-b2c6-ccecdce0d661,9644,23,zander,"played support, getting pieces over into the corner",0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00
,55db19c0-34fa-4f3c-bee4-1500c5ab80e9,9644,32,GABE,,0.00,0.00,0.00,3.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,16.00,1.00,0.00
,d2f65e85-c6c6-4b92-b4b5-2e551d384309,9644,39,rachel,Support. Chaotic driving. didn't pick up off the floor,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,2.00,3.00,0.00
,994b3bc0-0e89-499b-8d2c-671c5f165b81,9644,48,Jean,,0.00,1.00,0.00,3.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,5.00,6.00,3.00,0.00
,113ba421-f750-466f-ba16-c4624566c217,9644,53,Jen,"Shooting low notes for Alliance, can't pickup from floor, fast driving Can go under the chain. ",0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00,1.00,0.00
,22045a03-db7c-416a-9613-1c56901a81cd,9644,59,Joyce,Defense = can defend but not the best. Can hang on chain. ,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,5.00,0.00,3.00,0.00
,4b2e4529-f0d9-4ed3-a89c-ad39139f9293,9644,68,Ash,Auto = 2. Speed = 4. Stability = 5. Accuracy = 3. Can hang on chain. ,1.00,1.00,0.00,4.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,8.00,3.00,14.00
,89a7f65b-7e3d-4c1b-b85d-c4ff95fbc4c9,9644,79,anton,Speed = 4. Efficiency = 5. Accuracy = 5. Can hang on chain. Can't pick from the floor. Can go under the chain. ,1.00,0.00,0.00,6.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,2.00,12.00,3.00,14.00
,019decd4-6ca0-4e71-a47c-6e19c3ca8e2c,9644,85,anton,Note stuck in frame.,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00
,d79e4962-8a2b-49b0-acf9-1ef7180f6a3f,9644,92,DAB,,1.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,7.00,6.00,3.00,0.00
